FaceoffAttempts,FaceoffWins,Hits,Shots,ShotsFromHouse,TOO,TON,TOD,PEN,PIM,PK,PPG,ShotsFaced,HitsOpp,OppPEN
25,14,6,13,4,3,0,1,2,4,2,1,10,5,1
