FaceoffAttempts,FaceoffWins,Hits,Shots,ShotsFromHouse,TOO,TON,TOD,PEN,PIM,PK,PPG,ShotsFaced,HitsOpp,OppPEN
28,17,5,16,5,1,2,3,0,0,0,0,11,19,1
